"Game Code","Drive Number","Team Code","Start Period","Start Clock","Start Spot","Start Reason","End Period","End Clock","End Spot","End Reason","Plays","Yards","Time Of Possession","Red Zone Attempt"
0327032820131130,19,328,3,394,85,"INTERCEPTION",3,344,72,"INTERCEPTION",3,13,50,0
0327032820131130,20,327,3,344,38,"INTERCEPTION",3,190,0,"TOUCHDOWN",5,38,154,1
0327032820131130,21,328,3,183,74,"KICKOFF",4,884,22,"INTERCEPTION",12,52,199,0
0327032820131130,22,327,4,884,69,"INTERCEPTION",4,584,26,"MISSED FIELD GOAL",10,43,300,0
0327032820131130,23,328,4,584,74,"MISSED FIELD GOAL",4,562,74,"INTERCEPTION",3,0,22,0
0327032820131130,24,327,4,562,22,"INTERCEPTION",4,441,14,"FIELD GOAL",6,8,121,1
0327032820131130,25,328,4,441,75,"KICKOFF",4,336,61,"PUNT",4,14,105,0
0327032820131130,26,327,4,336,84,"PUNT",4,234,49,"PUNT",4,35,102,0
0327032820131130,27,328,4,234,86,"PUNT",4,123,89,"DOWNS",4,-3,111,0
0327032820131130,28,327,4,123,11,"DOWNS",4,0,9,"END OF HALF",3,2,123,1
0694033420131130,1,694,1,900,60,"KICKOFF",1,876,0,"TOUCHDOWN",2,60,24,0
0694033420131130,2,334,1,869,69,"KICKOFF",1,608,36,"MISSED FIELD GOAL",9,33,261,0
0694033420131130,3,694,1,608,63,"MISSED FIELD GOAL",1,395,38,"PUNT",8,25,213,0
0694033420131130,4,334,1,395,88,"PUNT",1,167,43,"PUNT",7,45,228,0
0694033420131130,5,694,1,167,94,"PUNT",1,19,0,"TOUCHDOWN",7,94,148,0
0694033420131130,6,334,1,14,78,"KICKOFF",2,836,75,"PUNT",3,3,78,0
0694033420131130,7,694,2,836,56,"PUNT",2,725,46,"INTERCEPTION",5,10,111,0
0694033420131130,8,334,2,725,59,"INTERCEPTION",2,566,40,"PUNT",6,19,159,0
0694033420131130,9,694,2,566,98,"PUNT",2,354,0,"TOUCHDOWN",8,98,212,0
0694033420131130,10,334,2,354,75,"KICKOFF",2,105,0,"TOUCHDOWN",8,75,249,1
0694033420131130,11,694,2,97,68,"KICKOFF",2,26,59,"PUNT",3,9,71,0
0694033420131130,12,334,2,26,99,"PUNT",2,0,95,"END OF HALF",1,4,26,0
0694033420131130,13,334,3,900,75,"KICKOFF",3,740,46,"PUNT",6,29,160,0
0694033420131130,14,694,3,740,94,"PUNT",3,635,75,"PUNT",4,19,105,0
0694033420131130,15,334,3,635,76,"PUNT",3,558,81,"PUNT",3,-5,77,0
0694033420131130,16,694,3,558,76,"PUNT",3,445,75,"PUNT",4,1,113,0
0694033420131130,17,334,3,445,85,"PUNT",3,369,88,"PUNT",3,-3,76,0
0694033420131130,18,694,3,369,58,"PUNT",3,194,0,"TOUCHDOWN",8,58,175,1
0694033420131130,19,334,3,187,77,"KICKOFF",3,5,1,"DOWNS",7,76,182,1
0694033420131130,20,694,3,5,99,"DOWNS",4,656,11,"FUMBLE",11,88,249,1
0694033420131130,21,334,4,656,89,"FUMBLE",4,521,71,"PUNT",5,18,135,0
0694033420131130,22,694,4,521,72,"PUNT",4,422,70,"PUNT",3,2,99,0
0694033420131130,23,334,4,422,99,"PUNT",4,221,0,"TOUCHDOWN",12,99,201,1
0694033420131130,24,694,4,221,45,"KICKOFF",4,114,37,"PUNT",3,8,107,0
0694033420131130,25,334,4,114,97,"PUNT",4,83,97,"FUMBLE",2,0,31,0
0694033420131130,26,694,4,83,3,"FUMBLE",4,0,8,"END OF HALF",2,-5,83,1
0690040420131130,1,690,1,900,75,"KICKOFF",1,481,33,"DOWNS",15,42,419,0
0690040420131130,2,404,1,481,67,"DOWNS",1,390,65,"PUNT",3,2,91,0
0690040420131130,3,690,1,390,98,"PUNT",1,142,5,"FIELD GOAL",12,93,248,1
0690040420131130,4,404,1,137,78,"KICKOFF",1,83,72,"PUNT",3,6,54,0
0690040420131130,5,690,1,83,79,"PUNT",2,887,70,"PUNT",3,9,96,0
0690040420131130,6,404,2,887,70,"PUNT",2,746,13,"FUMBLE",5,57,141,0
0690040420131130,7,690,2,746,87,"FUMBLE",2,442,0,"TOUCHDOWN",12,87,304,1
0690040420131130,8,404,2,431,30,"KICKOFF",2,349,0,"TOUCHDOWN",3,30,82,1
0690040420131130,9,690,2,349,75,"KICKOFF",2,186,37,"INTERCEPTION",7,38,163,0
0690040420131130,10,404,2,186,69,"INTERCEPTION",2,78,83,"PUNT",3,-14,108,0
0690040420131130,11,690,2,78,53,"PUNT",2,20,0,"TOUCHDOWN",4,53,58,1
0690040420131130,12,404,2,15,94,"KICKOFF",2,0,96,"END OF HALF",1,-2,15,0
0690040420131130,13,404,3,889,40,"KICKOFF",3,832,42,"PUNT",3,-2,57,0
0690040420131130,14,690,3,832,99,"PUNT",3,762,93,"PUNT",3,6,70,0
0690040420131130,15,404,3,762,25,"PUNT",3,659,0,"TOUCHDOWN",4,25,103,1
0690040420131130,16,690,3,659,75,"KICKOFF",3,649,0,"TOUCHDOWN",1,75,10,0
0690040420131130,17,404,3,643,90,"KICKOFF",3,578,90,"PUNT",3,0,65,0
0690040420131130,18,404,3,577,62,"KICKOFF",3,297,0,"TOUCHDOWN",14,62,280,1
0690040420131130,19,690,3,297,75,"KICKOFF",3,202,66,"PUNT",3,9,95,0
0690040420131130,20,404,3,202,73,"PUNT",4,855,30,"MISSED FIELD GOAL",11,43,247,0
0690040420131130,21,690,4,855,70,"MISSED FIELD GOAL",4,626,1,"FIELD GOAL",9,69,229,1
0690040420131130,22,404,4,626,75,"KICKOFF",4,501,44,"DOWNS",7,31,125,0
0690040420131130,23,690,4,501,56,"DOWNS",4,273,0,"TOUCHDOWN",7,56,228,0
0690040420131130,24,404,4,273,75,"KICKOFF",4,192,68,"DOWNS",6,7,81,0
0690040420131130,25,690,4,192,32,"DOWNS",4,0,23,"END OF HALF",5,9,192,0
0428041620131130,1,428,1,900,67,"KICKOFF",1,700,47,"PUNT",5,20,200,0
0428041620131130,2,416,1,700,80,"PUNT",1,500,0,"TOUCHDOWN",7,80,200,1
0428041620131130,3,428,1,493,70,"KICKOFF",1,359,58,"INTERCEPTION",5,12,134,0
0428041620131130,4,416,1,359,56,"INTERCEPTION",1,251,51,"PUNT",5,5,108,0
0428041620131130,5,428,1,251,96,"PUNT",1,112,97,"PUNT",3,-1,139,0
0428041620131130,6,416,1,112,51,"PUNT",2,876,29,"DOWNS",6,22,136,0
0428041620131130,7,428,2,876,71,"DOWNS",2,775,73,"PUNT",3,-2,101,0
0428041620131130,8,416,2,775,83,"PUNT",2,681,77,"PUNT",3,6,94,0
0428041620131130,9,428,2,681,63,"PUNT",2,229,3,"FIELD GOAL",14,60,452,1
0428041620131130,10,416,2,229,75,"KICKOFF",2,173,76,"PUNT",3,-1,56,0
0428041620131130,11,428,2,173,66,"PUNT",2,17,49,"INTERCEPTION",6,17,156,0
0428041620131130,12,416,2,17,55,"INTERCEPTION",2,3,31,"INTERCEPTION",2,24,14,0
0428041620131130,13,428,2,3,68,"INTERCEPTION",2,0,70,"END OF HALF",1,-2,3,0
0428041620131130,14,416,3,900,75,"KICKOFF",3,740,0,"TOUCHDOWN",8,75,160,1
0428041620131130,15,428,3,734,82,"KICKOFF",3,375,21,"MISSED FIELD GOAL",13,61,359,1
0428041620131130,16,416,3,375,79,"MISSED FIELD GOAL",3,298,70,"PUNT",3,9,77,0
0428041620131130,17,428,3,298,64,"PUNT",3,230,60,"PUNT",3,4,68,0
0428041620131130,18,416,3,230,54,"PUNT",3,147,32,"FUMBLE",3,22,83,1
0428041620131130,19,428,3,147,68,"FUMBLE",3,57,64,"PUNT",3,4,90,0
0428041620131130,20,416,3,57,78,"PUNT",4,846,52,"PUNT",4,26,111,0
0428041620131130,21,428,4,846,91,"PUNT",4,285,14,"FUMBLE",18,77,561,1
0428041620131130,22,416,4,285,86,"FUMBLE",4,179,38,"PUNT",4,48,106,0
0428041620131130,23,428,4,179,80,"PUNT",4,134,80,"DOWNS",4,0,45,0
0428041620131130,24,416,4,134,20,"DOWNS",4,0,12,"END OF HALF",3,8,134,1
0518041820131130,1,518,1,900,75,"KICKOFF",1,699,41,"PUNT",8,34,201,0
0518041820131130,2,418,1,699,99,"PUNT",1,564,0,"TOUCHDOWN",5,99,135,1
0518041820131130,3,518,1,564,75,"KICKOFF",1,308,0,"TOUCHDOWN",8,75,256,0
0518041820131130,4,418,1,308,70,"KICKOFF",1,131,0,"TOUCHDOWN",7,70,177,1
0518041820131130,5,518,1,131,75,"KICKOFF",1,55,0,"TOUCHDOWN",4,75,76,0
0518041820131130,6,418,1,55,78,"KICKOFF",2,868,0,"TOUCHDOWN",4,78,87,1
0518041820131130,7,518,2,868,84,"KICKOFF",2,741,69,"INTERCEPTION",5,15,127,0
0518041820131130,8,418,2,741,84,"INTERCEPTION",2,642,68,"PUNT",4,16,99,0
0518041820131130,9,518,2,642,74,"PUNT",2,348,56,"PUNT",7,18,294,0
0518041820131130,10,418,2,348,83,"PUNT",2,153,64,"PUNT",6,19,195,0
0518041820131130,11,518,2,153,91,"PUNT",2,63,0,"TOUCHDOWN",7,91,90,0
0518041820131130,12,418,2,63,80,"KICKOFF",2,0,64,"END OF HALF",2,16,63,0
0518041820131130,13,418,3,900,75,"KICKOFF",3,814,83,"PUNT",3,-8,86,0
0518041820131130,14,518,3,814,52,"PUNT",3,753,55,"PUNT",3,-3,61,0
0518041820131130,15,418,3,753,80,"PUNT",3,533,44,"FUMBLE",7,36,220,0
0518041820131130,16,518,3,533,56,"FUMBLE",3,419,0,"TOUCHDOWN",5,56,114,1
0518041820131130,17,418,3,419,83,"KICKOFF",3,207,14,"DOWNS",9,69,212,1
0518041820131130,18,518,3,207,86,"DOWNS",3,65,0,"TOUCHDOWN",6,86,142,0
0518041820131130,19,418,3,65,83,"KICKOFF",4,675,0,"TOUCHDOWN",12,83,290,1
0518041820131130,20,518,4,675,75,"KICKOFF",4,630,59,"FUMBLE",2,16,45,0
0518041820131130,21,418,4,630,41,"FUMBLE",4,301,0,"TOUCHDOWN",13,41,329,1
0518041820131130,22,518,4,301,65,"KICKOFF",4,140,0,"TOUCHDOWN",6,65,161,1
0518041820131130,23,418,4,140,84,"KICKOFF",4,32,0,"TOUCHDOWN",11,84,108,1
0518041820131130,24,518,4,32,46,"KICKOFF",4,0,48,"END OF HALF",1,-2,32,0
0704041920131130,1,704,1,900,75,"KICKOFF",1,821,69,"PUNT",3,6,79,0
0704041920131130,2,419,1,821,71,"PUNT",1,656,0,"TOUCHDOWN",7,71,165,0
0704041920131130,3,704,1,656,75,"KICKOFF",1,578,58,"FUMBLE",4,17,78,0
0704041920131130,4,419,1,578,42,"FUMBLE",1,460,4,"FIELD GOAL",6,38,118,1
0704041920131130,5,704,1,460,75,"KICKOFF",1,404,73,"PUNT",3,2,56,0
0704041920131130,6,419,1,404,62,"PUNT",1,186,0,"TOUCHDOWN",10,62,218,1
0704041920131130,7,704,1,186,61,"KICKOFF",1,65,57,"PUNT",4,4,121,0
0704041920131130,8,419,1,65,75,"PUNT",2,894,0,"TOUCHDOWN",4,75,71,1
0704041920131130,9,704,2,894,65,"KICKOFF",2,511,0,"TOUCHDOWN",13,65,383,1
0704041920131130,10,419,2,511,75,"KICKOFF",2,260,0,"TOUCHDOWN",10,75,251,0
0704041920131130,11,704,2,260,60,"KICKOFF",2,143,52,"PUNT",3,8,117,0
0704041920131130,12,419,2,143,90,"PUNT",2,3,9,"FIELD GOAL",12,81,140,1
0704041920131130,13,419,3,900,75,"KICKOFF",3,834,0,"TOUCHDOWN",3,75,66,1
0704041920131130,14,704,3,834,81,"KICKOFF",3,616,0,"TOUCHDOWN",8,81,218,1
0704041920131130,15,419,3,616,75,"KICKOFF",3,505,56,"INTERCEPTION",4,19,111,0
0704041920131130,16,704,3,505,75,"INTERCEPTION",3,355,23,"FIELD GOAL",5,52,150,0
0704041920131130,17,419,3,355,74,"KICKOFF",3,134,0,"TOUCHDOWN",7,74,221,0
0704041920131130,18,704,3,134,89,"KICKOFF",3,51,83,"PUNT",3,6,83,0
0704041920131130,19,419,3,51,58,"PUNT",4,732,32,"PUNT",7,26,219,0
0704041920131130,20,704,4,732,80,"PUNT",4,532,65,"PUNT",6,15,200,0
0704041920131130,21,419,4,532,65,"PUNT",4,420,57,"PUNT",3,8,112,0
0704041920131130,22,704,4,420,81,"PUNT",4,234,52,"PUNT",6,29,186,0
0704041920131130,23,419,4,234,71,"PUNT",4,54,41,"PUNT",5,30,180,0
0704041920131130,24,704,4,54,90,"PUNT",4,0,76,"END OF HALF",3,14,54,0
0697043420131130,1,697,1,900,64,"KICKOFF",1,668,48,"PUNT",7,16,232,0
0697043420131130,2,434,1,668,90,"PUNT",1,588,85,"PUNT",3,5,80,0
0697043420131130,3,697,1,588,65,"PUNT",1,394,0,"TOUCHDOWN",10,65,194,0
0697043420131130,4,434,1,394,75,"KICKOFF",1,125,37,"PUNT",10,38,269,0
0697043420131130,5,697,1,125,95,"PUNT",2,900,73,"PUNT",6,22,125,0
0697043420131130,6,434,2,900,87,"PUNT",2,820,82,"PUNT",3,5,80,0
0697043420131130,7,434,2,820,36,"FUMBLE",2,727,37,"PUNT",3,-1,93,0
0697043420131130,8,697,2,727,88,"PUNT",2,513,40,"PUNT",9,48,214,0
0697043420131130,9,434,2,513,94,"PUNT",2,316,0,"TOUCHDOWN",7,94,197,0
0697043420131130,10,697,2,316,75,"KICKOFF",2,246,0,"TOUCHDOWN",4,75,70,0
0697043420131130,11,434,2,246,75,"KICKOFF",2,0,29,"MISSED FIELD GOAL",13,46,246,0
0697043420131130,12,434,3,900,75,"KICKOFF",3,735,0,"TOUCHDOWN",7,75,165,1
0697043420131130,13,697,3,727,80,"KICKOFF",3,545,70,"PUNT",6,10,182,0
0697043420131130,14,434,3,545,57,"PUNT",3,386,0,"TOUCHDOWN",8,57,159,1
0697043420131130,15,697,3,381,84,"KICKOFF",3,84,50,"PUNT",10,34,297,0
0697043420131130,16,434,3,84,87,"PUNT",4,814,52,"PUNT",5,35,170,0
0697043420131130,17,697,4,814,98,"PUNT",4,643,0,"TOUCHDOWN",9,98,171,1
0697043420131130,18,434,4,636,70,"KICKOFF",4,539,76,"PUNT",3,-6,97,0
0697043420131130,19,697,4,539,70,"PUNT",4,488,72,"PUNT",3,-2,51,0
0697043420131130,20,434,4,488,76,"PUNT",4,362,58,"PUNT",6,18,126,0
0697043420131130,21,697,4,362,90,"PUNT",4,287,84,"PUNT",3,6,75,0
0697043420131130,22,434,4,287,66,"PUNT",4,214,0,"TOUCHDOWN",3,66,73,0
0697043420131130,23,697,4,207,73,"KICKOFF",4,121,76,"PUNT",3,-3,86,0
0697043420131130,24,434,4,121,61,"PUNT",4,0,33,"END OF HALF",5,28,121,0
0193045720131130,1,193,1,900,80,"KICKOFF",1,821,75,"PUNT",3,5,79,0
0193045720131130,2,457,1,821,65,"PUNT",1,720,25,"MISSED FIELD GOAL",7,40,101,0
0193045720131130,3,193,1,720,75,"MISSED FIELD GOAL",1,547,45,"PUNT",6,30,173,0
0193045720131130,4,457,1,547,89,"PUNT",1,502,0,"TOUCHDOWN",3,89,45,1
0193045720131130,5,193,1,496,74,"KICKOFF",1,151,0,"TOUCHDOWN",13,74,345,1
0193045720131130,6,457,1,147,93,"KICKOFF",2,891,49,"PUNT",5,44,156,0
0193045720131130,7,193,2,891,98,"PUNT",2,391,3,"FIELD GOAL",17,95,500,1
0193045720131130,8,457,2,385,90,"KICKOFF",2,300,76,"PUNT",5,14,85,0
0193045720131130,9,457,2,300,34,"FUMBLE",2,90,0,"TOUCHDOWN",9,34,210,1
0193045720131130,10,457,2,71,57,"KICKOFF",2,47,57,"PUNT",3,0,24,0
0193045720131130,11,193,2,47,89,"PUNT",2,0,37,"MISSED FIELD GOAL",7,52,47,0
0193045720131130,12,457,3,894,66,"KICKOFF",3,870,53,"INTERCEPTION",2,13,24,0
0193045720131130,13,193,3,870,50,"INTERCEPTION",3,728,0,"TOUCHDOWN",7,50,142,1
0193045720131130,14,457,3,722,74,"KICKOFF",3,578,37,"DOWNS",10,37,144,0
0193045720131130,15,193,3,578,63,"DOWNS",3,439,36,"DOWNS",7,27,139,0
0193045720131130,16,457,3,439,64,"DOWNS",3,310,0,"TOUCHDOWN",7,64,129,0
0193045720131130,17,193,3,310,75,"KICKOFF",3,102,44,"PUNT",8,31,208,0
0193045720131130,18,457,3,102,80,"PUNT",4,892,53,"PUNT",5,27,110,0
0193045720131130,19,193,4,892,97,"PUNT",4,713,70,"PUNT",5,27,179,0
0193045720131130,20,457,4,713,68,"PUNT",4,423,20,"FIELD GOAL",13,48,290,1
0193045720131130,21,193,4,423,75,"KICKOFF",4,142,9,"FIELD GOAL",11,66,281,1
0193045720131130,22,457,4,131,92,"KICKOFF",4,13,49,"INTERCEPTION",10,43,118,0
0193045720131130,23,193,4,13,63,"INTERCEPTION",4,0,64,"END OF HALF",1,-1,13,0
0626046520131130,1,626,1,900,69,"KICKOFF",1,859,0,"TOUCHDOWN",2,69,41,0
0626046520131130,2,465,1,859,65,"KICKOFF",1,664,0,"TOUCHDOWN",8,65,195,1
0626046520131130,3,626,1,659,80,"KICKOFF",1,478,68,"INTERCEPTION",6,12,181,0
0626046520131130,4,465,1,478,28,"INTERCEPTION",1,293,5,"MISSED FIELD GOAL",7,23,185,1
0626046520131130,5,626,1,293,80,"MISSED FIELD GOAL",2,808,22,"DOWNS",12,58,385,0
0626046520131130,6,465,2,808,78,"DOWNS",2,664,0,"TOUCHDOWN",6,78,144,1
0626046520131130,7,626,2,659,68,"KICKOFF",2,470,52,"PUNT",8,16,189,0
0626046520131130,8,465,2,470,86,"PUNT",2,330,0,"TOUCHDOWN",6,86,140,0
0626046520131130,9,626,2,322,62,"KICKOFF",2,185,54,"DOWNS",4,8,137,0
0626046520131130,10,465,2,185,46,"DOWNS",2,69,32,"FIELD GOAL",7,14,116,0
0626046520131130,11,626,2,64,74,"KICKOFF",2,0,28,"END OF HALF",8,46,64,0
0626046520131130,12,465,3,877,67,"KICKOFF",3,696,0,"TOUCHDOWN",7,67,181,1
0626046520131130,13,626,3,689,90,"KICKOFF",3,490,35,"INTERCEPTION",9,55,199,0
0626046520131130,14,465,3,490,63,"INTERCEPTION",3,395,63,"PUNT",3,0,95,0
0626046520131130,15,626,3,395,59,"PUNT",3,147,0,"TOUCHDOWN",11,59,248,1
0626046520131130,16,465,3,137,48,"KICKOFF",4,883,0,"TOUCHDOWN",6,48,154,0
0626046520131130,17,626,4,875,87,"KICKOFF",4,760,78,"DOWNS",4,9,115,0
0626046520131130,18,465,4,760,22,"DOWNS",4,687,0,"TOUCHDOWN",4,22,73,1
0626046520131130,19,626,4,687,75,"KICKOFF",4,642,60,"PUNT",6,15,45,0
0626046520131130,20,465,4,642,88,"PUNT",4,437,72,"PUNT",5,16,205,0
0626046520131130,21,465,4,437,75,"KICKOFF",4,344,68,"PUNT",3,7,93,0
0626046520131130,22,626,4,344,47,"PUNT",4,252,43,"DOWNS",4,4,92,0
0626046520131130,23,465,4,252,57,"DOWNS",4,101,50,"PUNT",3,7,151,0
0626046520131130,24,626,4,101,94,"PUNT",4,33,87,"PUNT",3,7,68,0
0626046520131130,25,465,4,33,50,"PUNT",4,0,51,"END OF HALF",1,-1,33,0
0077046620131130,1,466,1,900,81,"KICKOFF",1,730,0,"TOUCHDOWN",8,81,170,1
0077046620131130,2,77,1,727,68,"KICKOFF",1,682,68,"PUNT",3,0,45,0
0077046620131130,3,466,1,682,77,"PUNT",1,591,73,"PUNT",3,4,91,0
0077046620131130,4,466,1,591,29,"FUMBLE",1,453,21,"MISSED FIELD GOAL",7,8,138,1
0077046620131130,5,77,1,453,64,"MISSED FIELD GOAL",1,341,28,"DOWNS",5,36,112,0
0077046620131130,6,466,1,341,72,"DOWNS",1,237,68,"PUNT",3,4,104,0
0077046620131130,7,77,1,237,86,"PUNT",1,145,64,"PUNT",4,22,92,0
0077046620131130,8,466,1,145,69,"PUNT",2,789,3,"INTERCEPTION",9,66,256,1
0077046620131130,9,77,2,789,80,"INTERCEPTION",2,619,46,"PUNT",6,34,170,0
0077046620131130,10,466,2,619,88,"PUNT",2,480,44,"PUNT",6,44,139,0
0077046620131130,11,77,2,480,99,"PUNT",2,322,85,"PUNT",5,14,158,0
0077046620131130,12,466,2,322,49,"PUNT",2,136,51,"PUNT",5,-2,186,0
0077046620131130,13,77,2,136,80,"PUNT",2,43,60,"PUNT",4,20,93,0
0077046620131130,14,466,2,43,80,"PUNT",2,0,68,"END OF HALF",4,12,43,0
0077046620131130,15,77,3,900,75,"KICKOFF",3,868,0,"TOUCHDOWN",2,75,32,0
0077046620131130,16,466,3,868,75,"KICKOFF",3,574,0,"TOUCHDOWN",12,75,294,1
0077046620131130,17,77,3,569,80,"KICKOFF",3,367,0,"TOUCHDOWN",10,80,202,1
0077046620131130,18,466,3,362,85,"KICKOFF",3,237,76,"PUNT",4,9,125,0
0077046620131130,19,77,3,237,59,"PUNT",4,890,0,"TOUCHDOWN",13,59,247,1
0077046620131130,20,466,4,890,75,"KICKOFF",4,542,5,"FIELD GOAL",14,70,348,1
0077046620131130,21,77,4,538,75,"KICKOFF",4,400,0,"TOUCHDOWN",8,75,138,0
0077046620131130,22,466,4,395,67,"KICKOFF",4,162,0,"TOUCHDOWN",12,67,233,1
0077046620131130,23,77,4,161,73,"KICKOFF",4,0,18,"END OF HALF",4,55,161,0
0295047220131130,1,472,1,900,65,"KICKOFF",1,832,65,"PUNT",3,0,68,0
0295047220131130,2,295,1,832,79,"PUNT",1,713,57,"PUNT",4,22,119,0
0295047220131130,3,472,1,713,84,"PUNT",1,638,83,"PUNT",3,1,75,0
0295047220131130,4,295,1,638,47,"PUNT",1,577,44,"PUNT",3,3,61,0
0295047220131130,5,472,1,577,95,"PUNT",1,387,0,"TOUCHDOWN",8,95,190,0
0295047220131130,6,295,1,383,61,"KICKOFF",1,274,69,"PUNT",3,-8,109,0
0295047220131130,7,472,1,274,96,"PUNT",1,119,83,"PUNT",4,13,155,0
0295047220131130,8,295,1,119,77,"PUNT",2,851,0,"TOUCHDOWN",6,77,168,0
0295047220131130,9,472,2,844,73,"KICKOFF",2,784,68,"PUNT",3,5,60,0
0295047220131130,10,295,2,784,78,"PUNT",2,454,8,"FIELD GOAL",13,70,330,1
0295047220131130,11,472,2,454,75,"KICKOFF",2,375,89,"FUMBLE",3,-14,79,0
0295047220131130,12,295,2,375,11,"FUMBLE",2,288,10,"FIELD GOAL",4,1,87,1
0295047220131130,13,472,2,288,65,"KICKOFF",2,241,41,"INTERCEPTION",3,24,47,0
0295047220131130,14,295,2,241,82,"INTERCEPTION",2,227,51,"FUMBLE",1,31,14,0
0295047220131130,15,472,2,227,49,"FUMBLE",2,183,67,"FUMBLE",2,-18,44,0
0295047220131130,16,295,2,183,33,"FUMBLE",2,108,26,"DOWNS",4,7,75,0
0295047220131130,17,472,2,108,74,"DOWNS",2,13,19,"FIELD GOAL",8,55,95,1
0295047220131130,18,295,2,8,63,"KICKOFF",2,0,52,"END OF HALF",2,11,8,0
0295047220131130,19,295,3,900,75,"KICKOFF",3,785,69,"PUNT",3,6,115,0
0295047220131130,20,472,3,785,73,"PUNT",3,561,0,"TOUCHDOWN",9,73,224,1
0295047220131130,21,295,3,554,64,"KICKOFF",3,291,9,"FIELD GOAL",10,55,263,1
0295047220131130,22,472,3,291,75,"KICKOFF",4,852,0,"TOUCHDOWN",14,75,339,1
0295047220131130,23,295,4,852,75,"KICKOFF",4,640,13,"INTERCEPTION",10,62,212,1
0295047220131130,24,472,4,640,80,"INTERCEPTION",4,427,36,"PUNT",7,44,213,0
0295047220131130,25,295,4,427,97,"PUNT",4,308,55,"DOWNS",7,42,119,0
0295047220131130,26,472,4,308,45,"DOWNS",4,90,27,"MISSED FIELD GOAL",6,18,218,0
0295047220131130,27,295,4,90,79,"MISSED FIELD GOAL",4,0,19,"END OF HALF",12,60,90,1
0392049020131130,1,490,1,900,80,"KICKOFF",1,654,0,"TOUCHDOWN",10,80,246,1
0392049020131130,2,392,1,646,30,"KICKOFF",1,457,14,"FIELD GOAL",7,16,189,1
0392049020131130,3,490,1,452,85,"KICKOFF",1,331,79,"PUNT",3,6,121,0
0392049020131130,4,392,1,331,55,"PUNT",1,303,0,"TOUCHDOWN",2,55,28,0
0392049020131130,5,490,1,296,78,"KICKOFF",1,208,71,"PUNT",3,7,88,0
0392049020131130,6,392,1,208,67,"PUNT",1,162,0,"TOUCHDOWN",3,67,46,0
0392049020131130,7,490,1,156,74,"KICKOFF",2,895,86,"DOWNS",8,-12,161,0
0392049020131130,8,392,2,895,14,"DOWNS",2,845,15,"FIELD GOAL",4,-1,50,1
0392049020131130,9,490,2,837,89,"KICKOFF",2,721,89,"PUNT",3,0,116,0
0392049020131130,10,392,2,721,35,"PUNT",2,539,0,"TOUCHDOWN",7,35,182,1
0392049020131130,11,490,2,527,65,"KICKOFF",2,419,66,"PUNT",3,-1,108,0
0392049020131130,12,392,2,419,80,"PUNT",2,203,0,"TOUCHDOWN",9,80,216,1
0392049020131130,13,490,2,198,78,"KICKOFF",2,78,0,"TOUCHDOWN",8,78,120,1
0392049020131130,14,392,2,71,68,"KICKOFF",2,18,50,"PUNT",5,18,53,0
0392049020131130,15,490,2,18,80,"PUNT",2,0,78,"END OF HALF",1,2,18,0
0392049020131130,16,392,3,891,44,"KICKOFF",3,825,0,"TOUCHDOWN",3,44,66,0
0392049020131130,17,490,3,816,48,"KICKOFF",3,718,0,"TOUCHDOWN",7,48,98,1
0392049020131130,18,392,3,712,72,"KICKOFF",3,622,65,"PUNT",3,7,90,0
0392049020131130,19,490,3,622,60,"PUNT",3,455,39,"PUNT",6,21,167,0
0392049020131130,20,392,3,455,98,"PUNT",3,348,89,"PUNT",3,9,107,0
0392049020131130,21,490,3,348,50,"PUNT",3,218,38,"DOWNS",6,12,130,0
0392049020131130,22,392,3,218,62,"DOWNS",3,140,32,"FUMBLE",3,30,78,0
0392049020131130,23,490,3,140,65,"FUMBLE",4,808,10,"DOWNS",12,55,232,1
0392049020131130,24,392,4,808,89,"DOWNS",4,536,47,"PUNT",8,42,272,0
0392049020131130,25,490,4,536,82,"PUNT",4,261,23,"DOWNS",17,59,275,1
0392049020131130,26,392,4,261,77,"DOWNS",4,0,52,"END OF HALF",8,25,261,0
0718057420131130,1,574,1,900,75,"KICKOFF",1,549,22,"MISSED FIELD GOAL",14,53,351,1
0718057420131130,2,718,1,549,78,"MISSED FIELD GOAL",1,453,74,"PUNT",3,4,96,0
0718057420131130,3,574,1,453,70,"PUNT",1,354,82,"FUMBLE",3,-12,99,0
0718057420131130,4,718,1,354,18,"FUMBLE",1,271,13,"FIELD GOAL",4,5,83,1
0718057420131130,5,574,1,264,76,"KICKOFF",1,178,81,"PUNT",3,-5,86,0
0718057420131130,6,718,1,178,61,"PUNT",1,75,81,"FUMBLE",3,-20,103,0
0718057420131130,7,574,1,75,19,"FUMBLE",1,70,0,"TOUCHDOWN",1,19,5,1
0718057420131130,8,718,1,70,75,"KICKOFF",2,893,70,"PUNT",3,5,77,0
0718057420131130,9,574,2,893,68,"PUNT",2,754,0,"TOUCHDOWN",6,68,139,1
0718057420131130,10,718,2,754,75,"KICKOFF",2,620,70,"PUNT",3,5,134,0
0718057420131130,11,574,2,620,77,"PUNT",2,106,32,"MISSED FIELD GOAL",17,45,514,0
0718057420131130,12,718,2,106,68,"MISSED FIELD GOAL",2,74,71,"PUNT",3,-3,32,0
0718057420131130,13,574,2,74,68,"PUNT",2,7,19,"FIELD GOAL",9,49,67,1
0718057420131130,14,718,2,7,75,"KICKOFF",2,0,76,"END OF HALF",1,-1,7,0
