"Game Code","Play Number","Team Code","Player Code","Attempt","Yards","Fair Catch","Touchback","Downed","Out Of Bounds","Onside","Onside Success"
0718070620131109,1,718,1034440,1,65,0,1,0,0,0,0
0718070620131109,81,718,1034440,1,65,0,1,0,0,0,0
0718070620131109,93,706,1049787,1,64,0,1,0,0,0,0
0718070620131109,121,706,1049787,1,64,0,0,0,0,0,0
0718070620131109,176,706,1049787,1,52,0,0,0,0,0,0
0772072520131109,2,725,1049972,1,47,0,0,0,0,0,0
0772072520131109,66,725,1049972,1,55,0,0,0,0,0,0
0772072520131109,74,772,1058369,1,66,0,0,0,0,0,0
0772072520131109,88,725,1049972,1,33,0,0,0,0,0,0
0772072520131109,100,772,1058369,1,44,0,0,0,1,0,0
0772072520131109,116,772,1058361,1,57,0,0,0,0,0,0
0772072520131109,135,725,1049972,1,63,0,0,0,0,0,0
0772072520131109,157,772,1058361,1,50,0,0,0,0,0,0
0277072620131109,1,726,1050016,1,63,0,0,0,0,0,0
0277072620131109,17,726,1050016,1,65,0,0,0,0,0,0
0277072620131109,67,277,1032003,1,65,0,1,0,0,0,0
0277072620131109,77,726,1050016,1,63,0,0,0,1,0,0
0277072620131109,89,277,1032003,1,65,0,1,0,0,0,0
0277072620131109,97,277,1032003,1,58,0,0,0,0,0,0
0277072620131109,112,726,1050016,1,64,0,0,0,0,0,0
0277072620131109,126,726,1050016,1,57,0,0,0,0,0,0
0277072620131109,159,277,1032003,1,65,0,1,0,0,0,0
0277072620131109,163,726,1050016,1,56,0,0,0,0,0,0
0277072620131109,179,277,1032003,1,65,0,1,0,0,0,0
0277072620131109,191,726,1050016,1,54,0,0,0,0,0,0
0028073220131109,1,732,1058088,1,58,0,0,0,0,0,0
0028073220131109,14,28,1030920,1,65,0,1,0,0,0,0
0028073220131109,41,732,1058088,1,60,0,0,0,0,0,0
0028073220131109,63,732,1058088,1,61,0,0,0,0,0,0
0028073220131109,90,28,1030920,1,65,0,1,0,0,0,0
0028073220131109,99,732,1058088,1,63,0,0,0,0,0,0
0028073220131109,119,732,1058088,1,42,0,0,0,0,0,0
0028073220131109,141,28,1030920,1,65,0,0,0,0,0,0
0028073220131109,172,28,1030920,1,62,0,0,0,0,0,0
0234074920131109,1,234,1047146,1,65,0,1,0,0,0,0
0234074920131109,21,234,1047146,1,65,0,1,0,0,0,0
0234074920131109,26,234,1047146,1,64,0,0,0,0,0,0
0234074920131109,37,234,1047146,1,65,0,1,0,0,0,0
0234074920131109,45,234,1047146,1,62,0,0,0,0,0,0
0234074920131109,48,234,1047146,1,65,0,1,0,0,0,0
0234074920131109,97,234,1047146,1,44,0,0,0,0,0,0
0234074920131109,99,749,1042350,1,60,0,0,0,0,0,0
0234074920131109,112,234,1047146,1,65,0,1,0,0,0,0
0234074920131109,122,234,1047146,1,65,0,1,0,0,0,0
0234074920131109,163,749,1042350,1,62,0,0,0,0,0,0
0234074920131109,166,234,1047146,1,50,0,1,0,0,0,0
0157075620131109,1,157,1039197,1,65,0,0,0,0,0,0
0157075620131109,11,756,1050323,1,63,0,0,0,0,0,0
0157075620131109,29,756,1050323,1,60,0,0,0,0,0,0
0157075620131109,38,157,1039197,1,57,0,0,0,0,0,0
0157075620131109,53,756,1050323,1,60,0,0,0,0,0,0
0157075620131109,87,756,1050323,1,65,0,0,0,0,0,0
0157075620131109,106,756,1050323,1,39,1,0,0,0,0,0
0157075620131109,108,756,1050323,1,58,0,0,0,0,0,0
0157075620131109,116,756,1050323,1,59,0,0,0,0,0,0
0157075620131109,132,756,1050323,1,56,0,0,0,0,0,0
0157075620131109,142,756,1023654,1,60,0,0,0,1,0,0
0157075620131109,159,756,1050323,1,58,0,0,0,0,0,0
0703076820131109,1,703,1049637,1,62,0,0,0,0,0,0
0703076820131109,10,703,1049637,1,65,0,0,0,0,0,0
0703076820131109,18,768,1042488,1,64,0,0,0,0,0,0
0703076820131109,46,703,1049637,1,62,0,0,0,0,0,0
0703076820131109,64,703,1049637,1,54,0,0,0,0,0,0
0703076820131109,80,768,1042488,1,63,0,0,0,0,0,0
0703076820131109,94,703,1049637,1,62,0,0,0,0,0,0
0703076820131109,113,768,1042488,1,65,0,1,0,0,0,0
0703076820131109,128,703,1049637,1,59,0,0,0,0,0,0
0703076820131109,140,768,1042488,1,65,0,0,0,0,0,0
0703076820131109,150,703,1049637,1,65,0,1,0,0,0,0
0703076820131109,164,703,1049637,1,51,0,0,0,0,0,0
0703076820131109,172,768,1042488,1,63,0,0,0,0,0,0
0703076820131109,187,703,1049637,1,65,0,1,0,0,0,0
0703076820131109,192,768,1042488,1,65,0,0,0,0,0,0
0703076820131109,220,703,1049637,1,60,0,0,0,0,0,0
0077079620131109,1,77,1015667,1,59,0,0,0,0,0,0
0077079620131109,14,796,1058465,1,61,0,0,0,0,0,0
0077079620131109,43,77,1015667,1,61,0,0,0,0,0,0
0077079620131109,82,796,1058465,1,64,0,0,0,0,0,0
0077079620131109,102,796,1058465,1,62,0,0,0,0,0,0
0077079620131109,105,796,1058465,1,51,0,0,0,0,0,0
0077079620131109,117,796,1058465,1,56,0,0,0,0,0,0
0077079620131109,126,77,1015667,1,65,0,1,0,0,0,0
0077079620131109,150,796,1058465,1,65,0,1,0,0,0,0
0077079620131109,187,77,1015667,0,10,0,0,0,0,1,0
0096081120131109,1,96,1046656,1,65,0,1,0,0,0,0
0096081120131109,22,811,1058484,1,58,0,0,0,0,0,0
0096081120131109,55,811,1058484,1,65,0,1,0,0,0,0
0096081120131109,66,96,1046656,1,65,0,1,0,0,0,0
0096081120131109,81,96,1046656,1,65,0,1,0,0,0,0
0096081120131109,105,811,1058484,1,61,0,0,0,0,0,0
0096081120131109,120,96,1046656,1,65,0,1,0,0,0,0
0096081120131109,139,96,1046656,1,61,0,0,0,0,0,0
0096081120131109,158,96,1046656,1,65,0,1,0,0,0,0
0096081120131109,173,96,1046656,1,65,0,0,0,0,0,0
0096081120131109,180,96,1046656,1,65,0,1,0,0,0,0
0519007120131112,1,71,1046562,1,56,0,0,0,0,0,0
0519007120131112,9,71,1046562,1,63,0,0,0,0,0,0
0519007120131112,16,71,1046562,1,65,0,1,0,0,0,0
0519007120131112,33,71,1046562,1,59,0,0,0,0,0,0
0519007120131112,48,71,1046562,1,52,0,0,0,0,0,0
0519007120131112,72,71,1046562,1,60,0,0,0,0,0,0
0519007120131112,80,519,1040958,1,63,0,0,0,0,0,0
0519007120131112,86,71,1046562,1,55,0,0,0,0,0,0
0519007120131112,127,71,1046562,1,65,0,0,0,0,0,0
0086070920131112,1,709,1041908,1,64,0,0,0,0,0,0
0086070920131112,10,709,1041908,1,64,0,0,0,0,0,0
0086070920131112,28,709,1041908,1,65,0,1,0,0,0,0
0086070920131112,36,709,1041908,1,65,0,1,0,0,0,0
0086070920131112,70,709,1041908,1,64,0,0,0,0,0,0
0086070920131112,104,86,1046599,1,44,0,0,0,0,0,0
0086070920131112,108,709,1041908,1,57,0,0,0,0,0,0
0086070920131112,115,86,1046599,1,38,0,0,0,0,0,0
0086070920131112,132,86,1046599,1,58,0,0,0,0,0,0
0086070920131112,159,709,1041908,1,60,0,0,0,0,0,0
0086070920131112,169,86,1046599,0,9,0,0,0,0,1,0
0086070920131112,172,709,1041908,1,65,0,0,0,0,0,0
0086070920131112,184,86,1046599,0,12,0,0,0,0,1,1
0086070920131112,192,86,1046599,1,9,0,0,0,0,0,0
0086070920131112,199,709,1041908,1,51,0,0,0,1,0,0
0086070920131112,217,86,1046599,1,24,0,0,0,0,0,0
0414033120131113,1,414,1032635,1,49,0,0,0,0,0,0
0414033120131113,15,414,1032635,1,36,0,0,0,0,0,0
0414033120131113,30,331,1047620,1,50,0,0,0,0,0,0
0414033120131113,60,331,1047620,1,65,0,1,0,0,0,0
0414033120131113,73,414,1032635,1,45,0,0,0,0,0,0
0414033120131113,84,331,1047620,1,65,0,1,0,0,0,0
0414033120131113,119,331,1047620,1,65,0,1,0,0,0,0
0414033120131113,146,331,1047620,1,56,0,0,0,0,0,0
0047050320131113,1,47,1031113,1,64,0,0,0,0,0,0
0047050320131113,22,503,1040827,1,54,0,0,0,0,0,0
0047050320131113,36,47,1031113,1,62,0,0,0,0,0,0
0047050320131113,49,503,1040827,1,64,0,0,0,0,0,0
0047050320131113,61,47,1031113,0,11,0,0,0,0,1,0
0047050320131113,73,503,1040827,1,65,0,1,0,0,0,0
0047050320131113,86,47,1031113,1,43,0,0,0,0,0,0
0047050320131113,89,503,1040827,1,65,0,1,0,0,0,0
0047050320131113,103,47,1031113,1,37,0,0,0,0,0,0
0047050320131113,108,503,1040827,1,48,0,0,0,0,0,0
0047050320131113,134,503,1040827,1,46,0,0,1,0,0,0
0047050320131113,148,47,1031113,1,65,0,1,0,0,0,0
0047050320131113,182,503,1040827,1,65,0,0,0,0,0,0
0047050320131113,199,503,1040827,1,47,0,0,0,0,0,0
0047050320131113,203,503,1040827,1,62,0,0,0,0,0,0
0255014720131114,1,255,1055249,1,63,0,0,0,1,0,0
0255014720131114,12,147,1046845,1,65,0,0,0,0,0,0
0255014720131114,33,147,1046845,1,59,0,0,0,0,0,0
0255014720131114,45,147,1046845,1,65,0,0,0,0,0,0
0255014720131114,60,147,1046845,1,65,0,0,0,0,0,0
0255014720131114,69,255,1055249,1,64,0,0,0,0,0,0
0255014720131114,73,147,1046845,1,58,0,0,0,0,0,0
0255014720131114,97,147,1046845,1,63,0,0,0,0,0,0
0255014720131114,108,255,1055249,1,65,0,0,0,0,0,0
0255014720131114,116,147,1046845,1,57,0,0,0,0,0,0
0255014720131114,123,147,1046845,1,61,0,0,0,0,0,0
0255014720131114,140,255,1055249,1,65,0,1,0,0,0,0
0255014720131114,152,147,1046845,1,65,0,1,0,0,0,0
0255014720131114,165,147,1031555,1,55,0,0,0,0,0,0
0255014720131114,188,255,1055249,1,49,0,0,1,0,0,0
0388071920131114,1,388,1055843,1,65,0,1,0,0,0,0
0388071920131114,15,388,1055843,1,65,0,1,0,0,0,0
0388071920131114,23,388,1055843,1,65,0,1,0,0,0,0
0388071920131114,42,388,1055843,1,65,0,1,0,0,0,0
0388071920131114,71,719,1042002,1,65,0,1,0,0,0,0
0388071920131114,86,719,1042002,1,65,0,1,0,0,0,0
0388071920131114,96,388,1055843,1,65,0,0,0,0,0,0
0388071920131114,116,388,1032506,1,45,0,0,0,0,0,0
0388071920131114,121,719,1042002,1,65,0,1,0,0,0,0
0388071920131114,129,719,1042002,1,65,0,1,0,0,0,0
0388071920131114,145,719,1042002,1,65,0,1,0,0,0,0
0388071920131114,158,719,1042002,1,65,0,0,0,0,0,0
0388071920131114,178,719,1042002,1,52,0,0,0,0,0,0
0388071920131114,215,388,1055843,1,65,0,1,0,0,0,0
0388071920131114,226,388,1055843,1,65,0,1,0,0,0,0
0756011020131115,1,110,1046700,1,65,0,1,0,0,0,0
0756011020131115,13,110,1059662,1,65,0,1,0,0,0,0
0756011020131115,24,110,1046700,1,65,0,0,0,0,0,0
0756011020131115,34,756,1050323,1,64,0,0,0,0,0,0
0756011020131115,43,110,1059662,1,65,0,1,0,0,0,0
0756011020131115,66,110,1046700,1,66,0,0,0,0,0,0
0756011020131115,86,756,1050323,1,65,0,1,0,0,0,0
0756011020131115,105,756,1050323,1,64,0,0,0,0,0,0
0756011020131115,111,756,1050323,1,65,0,0,0,0,0,0
0756011020131115,122,756,1050323,1,63,0,0,0,0,0,0
0756011020131115,136,110,1059662,1,65,0,1,0,0,0,0
0756011020131115,172,110,1046700,1,65,0,1,0,0,0,0
0756011020131115,183,756,1050323,1,62,0,0,0,0,0,0
0528002820131116,1,528,1041050,1,65,0,1,0,0,0,0
0528002820131116,12,28,1030920,1,65,0,0,0,0,0,0
0528002820131116,47,28,1030920,1,64,0,0,0,0,0,0
0528002820131116,71,28,1030920,1,65,0,1,0,0,0,0
0528002820131116,100,28,1030920,1,65,0,1,0,0,0,0
0528002820131116,136,528,1041050,1,60,0,0,0,0,0,0
0528002820131116,168,28,1030920,1,54,0,0,0,0,0,0
0528002820131116,171,28,1030920,1,65,0,1,0,0,0,0
0528002820131116,182,528,1041050,0,9,0,0,0,0,1,0
0754002920131116,1,29,1029527,1,65,0,0,0,0,0,0
0754002920131116,24,754,1025659,1,65,0,0,0,0,0,0
0754002920131116,43,754,1025659,1,60,0,0,0,0,0,0
0754002920131116,50,29,1029527,1,65,0,1,0,0,0,0
0754002920131116,81,29,1029527,1,65,0,1,0,0,0,0
0754002920131116,110,754,1025659,1,60,0,0,0,1,0,0
0754002920131116,122,754,1025659,1,55,0,0,0,1,0,0
0754002920131116,137,29,1029527,1,65,0,1,0,0,0,0
0754002920131116,192,754,1034870,1,65,0,1,0,0,0,0
0670003020131116,1,670,1043910,1,65,0,1,0,0,0,0
0670003020131116,14,670,1043910,1,65,0,1,0,0,0,0
0670003020131116,19,30,1031008,1,58,0,0,0,0,0,0
0670003020131116,31,670,1043910,1,65,0,1,0,0,0,0
0670003020131116,57,30,1031008,1,65,0,1,0,0,0,0
0670003020131116,74,670,1043910,1,58,0,0,0,0,0,0
0670003020131116,86,30,1031008,1,65,0,1,0,0,0,0
0670003020131116,98,30,1031008,1,60,0,0,0,0,0,0
0670003020131116,119,30,1031008,1,60,0,0,0,0,0,0
0670003020131116,140,30,1031008,1,60,0,0,0,0,0,0
0670003020131116,149,30,1031008,1,65,0,1,0,0,0,0
0257003720131116,1,257,1047245,1,43,0,0,0,0,0,0
0257003720131116,19,37,1031074,1,65,0,1,0,0,0,0
0257003720131116,31,37,1031074,1,65,0,1,0,0,0,0
0257003720131116,50,37,1031074,1,65,0,1,0,0,0,0
0257003720131116,61,257,1047245,1,61,0,0,0,0,0,0
0257003720131116,70,37,1031074,1,65,0,1,0,0,0,0
0257003720131116,95,37,1031074,1,65,0,1,0,0,0,0
0257003720131116,106,37,1031074,1,65,0,1,0,0,0,0
0257003720131116,119,257,1047245,1,61,0,0,0,0,0,0
0257003720131116,128,37,1031074,1,65,0,1,0,0,0,0
0257003720131116,160,37,1031074,1,65,0,1,0,0,0,0
0257003720131116,171,257,1047245,1,65,0,0,0,0,0,0
0257003720131116,182,257,1047245,1,59,0,0,0,0,0,0
0257003720131116,198,257,1047245,1,58,0,0,0,0,0,0
0257003720131116,211,37,1031074,1,65,0,1,0,0,0,0
0700005120131116,1,51,1023202,1,65,0,1,0,0,0,0
0700005120131116,20,700,1049612,1,63,0,0,0,0,0,0
0700005120131116,37,700,1049612,1,65,0,0,0,0,0,0
0700005120131116,43,51,1023202,1,65,0,1,0,0,0,0
0700005120131116,56,700,1049612,1,65,0,1,0,0,0,0
0700005120131116,67,51,1023202,1,58,0,0,0,0,0,0
0700005120131116,75,51,1023202,1,65,0,0,0,0,0,0
0700005120131116,102,51,1023202,1,50,0,1,0,0,0,0
0700005120131116,118,700,1049612,1,57,0,0,0,0,0,0
0700005120131116,125,51,1023202,1,65,0,1,0,0,0,0
0700005120131116,142,700,1049612,1,63,0,0,0,0,0,0
0700005120131116,152,51,1023202,1,62,0,0,0,0,0,0
0700005120131116,171,51,1023202,1,63,0,0,0,0,0,0
0700005120131116,191,700,1049612,1,62,0,0,0,0,0,0
0700005120131116,202,51,1023202,1,65,0,1,0,0,0,0
0700005120131116,227,51,1023202,1,65,0,1,0,0,0,0
0811006620131116,1,66,1031180,1,65,0,1,0,0,0,0
0811006620131116,17,811,1058484,1,63,0,0,0,0,0,0
0811006620131116,35,66,1031180,1,60,0,0,0,0,0,0
0811006620131116,55,66,1031180,1,61,0,0,0,0,0,0
0811006620131116,61,66,1031180,1,65,0,1,0,0,0,0
0811006620131116,76,66,1031180,1,34,0,0,0,0,0,0
0811006620131116,113,811,1058484,1,65,0,0,0,0,0,0
0811006620131116,125,66,1031180,1,65,0,0,0,0,0,0
0811006620131116,129,66,1031180,1,65,0,0,0,0,0,0
0811006620131116,156,66,1031180,1,40,0,0,0,0,0,0
0811006620131116,191,66,1031180,1,56,0,0,0,0,0,0
0490006720131116,1,67,1023275,1,54,0,0,0,1,0,0
0490006720131116,28,67,1023275,1,65,0,1,0,0,0,0
0490006720131116,45,67,1023275,1,65,0,0,0,0,0,0
0490006720131116,70,490,1040714,1,52,0,0,0,0,0,0
0490006720131116,78,67,1023275,1,65,0,1,0,0,0,0
0490006720131116,97,490,1040714,1,64,0,0,0,1,0,0
0490006720131116,126,67,1023275,1,65,0,1,0,0,0,0
0490006720131116,149,490,1040714,1,57,0,0,0,0,0,0
0490006720131116,153,67,1023275,1,65,0,0,0,0,0,0
0490006720131116,166,67,1023275,1,65,0,1,0,0,0,0
0490006720131116,173,490,1040714,1,9,0,0,0,0,0,0
0490006720131116,180,67,1023275,1,63,0,0,0,0,0,0
0294007720131116,1,294,1027583,1,65,0,0,0,0,0,0
0294007720131116,15,77,1015667,1,65,0,1,0,0,0,0
0294007720131116,33,294,1027583,1,61,0,0,0,0,0,0
0294007720131116,39,77,1015667,1,65,0,0,0,0,0,0
0294007720131116,66,77,1015667,1,65,0,1,0,0,0,0
0294007720131116,82,77,1015667,1,61,0,0,0,0,0,0
0294007720131116,88,77,1015667,1,65,0,1,0,0,0,0
0294007720131116,113,77,1015667,1,65,0,1,0,0,0,0
0294007720131116,123,77,1015667,1,65,0,1,0,0,0,0
0294007720131116,125,77,1015667,1,65,0,0,0,0,0,0
0294007720131116,132,77,1015667,1,65,0,0,0,0,0,0
0294007720131116,155,294,1027583,1,65,0,0,0,0,0,0
0294007720131116,170,77,1015667,1,59,0,0,0,0,0,0
0294007720131116,200,294,1027583,1,51,0,0,0,0,0,0
0107015720131116,1,107,1023439,1,65,0,1,0,0,0,0
0107015720131116,35,157,1039197,1,65,0,1,0,0,0,0
0107015720131116,48,157,1039197,1,65,0,1,0,0,0,0
0107015720131116,69,107,1023439,1,65,0,1,0,0,0,0
0107015720131116,76,107,1023439,1,65,0,1,0,0,0,0
0107015720131116,88,157,1039197,1,15,0,0,0,0,0,0
0107015720131116,101,157,1039197,1,45,0,0,0,0,0,0
0107015720131116,110,157,1039197,1,60,0,0,0,0,0,0
0107015720131116,153,157,1039197,1,65,0,0,0,0,0,0
0107015720131116,165,157,1039197,1,65,0,1,0,0,0,0
0107015720131116,186,107,1023439,1,11,0,0,0,0,0,0
0107015720131116,188,157,1039197,1,65,0,1,0,0,0,0
0107015720131116,203,107,1023439,0,12,0,0,0,0,1,1
0415019320131116,1,193,1046970,1,63,0,0,0,0,0,0
0415019320131116,13,415,1023584,1,65,0,1,0,0,0,0
0415019320131116,19,415,1023584,1,65,0,1,0,0,0,0
0415019320131116,32,193,1046970,1,62,0,0,0,0,0,0
0415019320131116,44,415,1023584,1,65,0,1,0,0,0,0
0415019320131116,68,193,1046970,1,63,0,0,0,0,0,0
0415019320131116,80,415,1023584,1,65,0,1,0,0,0,0
0415019320131116,92,193,1046970,1,65,0,0,0,0,0,0
0415019320131116,102,415,1023584,1,65,0,1,0,0,0,0
0415019320131116,114,193,1046970,1,64,0,0,0,0,0,0
0415019320131116,119,415,1023584,1,57,0,0,0,0,0,0
0415019320131116,135,415,1023584,1,64,0,0,0,0,0,0
0415019320131116,142,193,1046970,1,65,0,0,0,0,0,0
0415019320131116,164,193,1046970,1,60,0,0,0,0,0,0
0415019320131116,178,193,1046970,1,65,0,1,0,0,0,0
0415019320131116,194,193,1046970,1,60,0,0,0,0,0,0
0009019620131116,1,9,1038477,1,65,0,1,0,0,0,0
0009019620131116,35,196,1039256,1,53,0,0,0,0,0,0
0009019620131116,48,196,1039256,1,60,0,0,0,1,0,0
0009019620131116,55,9,1038477,1,53,0,0,0,0,0,0
0009019620131116,63,196,1049538,1,58,0,0,0,0,0,0
0009019620131116,81,196,1039256,1,50,0,0,0,0,0,0
0009019620131116,106,196,1039256,1,44,0,0,0,0,0,0
0009019620131116,108,196,1039256,1,65,0,1,0,0,0,0
0009019620131116,125,196,1039256,1,55,0,0,0,0,0,0
0009019620131116,133,196,1049538,1,58,0,0,0,0,0,0
0009019620131116,153,196,1039256,1,60,0,0,0,0,0,0
0009019620131116,167,9,1038477,1,65,0,1,0,0,0,0
0009019620131116,177,196,1039256,1,46,0,0,1,0,0,0
0688023420131116,1,688,1049442,1,45,0,0,0,0,0,0
0688023420131116,9,234,1047146,1,65,0,1,0,0,0,0
0688023420131116,16,234,1047146,1,65,0,1,0,0,0,0
0688023420131116,32,234,1047146,1,65,0,1,0,0,0,0
0688023420131116,43,234,1047146,1,65,0,1,0,0,0,0
0688023420131116,57,234,1047146,1,65,0,0,0,0,0,0
0688023420131116,74,234,1047146,1,58,0,0,0,0,0,0
0688023420131116,86,234,1047146,1,65,0,0,0,0,0,0
0688023420131116,98,234,1047146,1,65,0,1,0,0,0,0
0688023420131116,109,234,1047146,1,65,0,1,0,0,0,0
0688023420131116,117,234,1047146,1,65,0,1,0,0,0,0
0688023420131116,148,688,1049442,1,33,0,0,0,0,0,0
0671025420131116,1,254,1052304,1,65,0,1,0,0,0,0
0671025420131116,14,671,1033956,1,65,0,0,0,0,0,0
0671025420131116,45,254,1052304,1,65,0,1,0,0,0,0
0671025420131116,57,671,1033956,1,65,0,1,0,0,0,0
0671025420131116,80,671,1033956,1,65,0,1,0,0,0,0
0671025420131116,92,254,1052304,1,65,0,0,0,0,0,0
0671025420131116,94,671,1033956,1,65,0,1,0,0,0,0
0671025420131116,118,254,1052304,1,65,0,1,0,0,0,0
0671025420131116,128,671,1033956,1,59,0,0,0,0,0,0
0671025420131116,152,671,1033956,1,62,0,0,0,0,0,0
0626027720131116,1,626,1049060,1,65,0,1,0,0,0,0
0626027720131116,48,277,1032003,1,65,0,0,0,0,0,0
0626027720131116,71,626,1049060,1,54,0,0,0,1,0,0
0626027720131116,79,277,1032003,1,65,0,0,0,0,0,0
0626027720131116,106,277,1032003,1,62,0,0,0,0,0,0
0626027720131116,117,626,1049060,1,60,0,0,0,0,0,0
0626027720131116,158,277,1032003,1,65,0,1,0,0,0,0
0626027720131116,176,626,1049060,1,64,0,0,0,0,0,0
0518030120131116,1,301,1039662,1,65,0,0,0,0,0,0
0518030120131116,6,518,1033336,1,59,0,0,0,0,0,0
0518030120131116,31,518,1033336,1,43,0,0,0,0,0,0
0518030120131116,37,518,1033336,1,50,0,0,0,0,0,0
0518030120131116,61,518,1033336,1,30,0,0,0,1,0,0
0518030120131116,72,301,1039662,1,64,0,0,0,0,0,0
0518030120131116,80,518,1033336,1,65,0,1,0,0,0,0
0518030120131116,95,301,1039662,1,59,0,0,0,0,0,0
0518030120131116,115,518,1033336,1,65,0,1,0,0,0,0
0518030120131116,126,301,1039662,1,58,0,0,0,0,0,0
0518030120131116,149,301,1039662,1,66,0,0,0,0,0,0
0518030120131116,156,518,1033336,1,65,0,0,0,0,0,0
0518030120131116,173,301,1039662,1,65,0,1,0,0,0,0
0518030120131116,182,518,1033336,1,61,0,0,0,0,0,0
0518030120131116,192,301,1039662,1,65,0,1,0,0,0,0
0518030120131116,208,518,1033336,1,54,0,0,0,0,0,0
0518030120131116,215,518,1033336,1,58,0,0,0,0,0,0
0698032720131116,1,327,1047552,1,65,0,1,0,0,0,0
0698032720131116,27,327,1047552,1,65,0,1,0,0,0,0
0698032720131116,34,327,1047552,1,65,0,1,0,0,0,0
0698032720131116,72,698,1049570,1,65,0,0,0,0,0,0
0698032720131116,87,327,1047552,1,65,0,1,0,0,0,0
0698032720131116,89,698,1049570,1,65,0,1,0,0,0,0
0698032720131116,101,698,1049570,1,65,0,1,0,0,0,0
0698032720131116,115,698,1049570,1,65,0,1,0,0,0,0
0698032720131116,120,327,1047552,1,63,0,0,0,0,0,0
0698032720131116,125,698,1049570,1,65,0,1,0,0,0,0
0698032720131116,133,327,1047552,1,65,0,0,0,0,0,0
0698032720131116,160,327,1047552,1,65,0,1,0,0,0,0
0698032720131116,172,698,1049570,1,65,0,0,0,0,0,0
0698032720131116,187,327,1047552,1,60,0,0,0,0,0,0
0768032820131116,1,328,1055626,1,65,0,1,0,0,0,0
0768032820131116,9,768,1042488,1,56,0,0,0,0,0,0
0768032820131116,24,328,1055626,1,65,0,1,0,0,0,0
0768032820131116,68,328,1055626,1,53,0,0,0,0,0,0
0768032820131116,86,328,1055626,1,46,0,0,0,0,0,0
0768032820131116,93,768,1042488,1,65,0,1,0,0,0,0
0768032820131116,108,328,1055626,1,57,0,0,0,0,0,0
0768032820131116,161,328,1055626,1,65,0,1,0,0,0,0
0768032820131116,171,768,1042488,0,9,0,0,0,0,1,0
0768032820131116,187,768,1050372,0,10,0,0,0,0,1,0
0288036720131116,1,367,1040048,1,65,0,0,0,0,0,0
0288036720131116,22,367,1040048,1,65,0,0,0,0,0,0
0288036720131116,46,367,1040048,1,60,0,0,0,0,0,0
0288036720131116,55,288,1032038,1,65,0,1,0,0,0,0
0288036720131116,72,288,1032038,1,62,0,0,0,0,0,0
0288036720131116,95,288,1032038,1,59,0,0,0,1,0,0
0288036720131116,100,288,1032038,1,61,0,0,0,0,0,0
0288036720131116,110,367,1040048,1,50,0,1,0,0,0,0
0288036720131116,128,367,1040048,1,65,0,0,0,0,0,0
0005040020131116,1,400,1027912,1,65,0,0,0,0,0,0
0005040020131116,45,400,1027912,1,61,0,0,0,0,0,0
0005040020131116,52,5,1038376,1,59,0,0,0,0,0,0
0005040020131116,62,400,1027912,1,65,0,0,0,0,0,0
0005040020131116,93,5,1038376,1,43,0,0,0,0,0,0
0005040020131116,118,400,1027912,1,57,0,0,0,0,0,0
0005040020131116,149,5,1038376,1,59,0,0,0,0,0,0
0008043020131116,1,430,1048185,1,65,0,1,0,0,0,0
0008043020131116,17,8,1030863,1,60,0,0,0,0,0,0
0008043020131116,77,8,1030863,1,65,0,1,0,0,0,0
0008043020131116,79,8,1030863,1,48,0,0,0,0,0,0
0008043020131116,92,430,1048185,1,60,0,0,0,0,0,0
0008043020131116,103,8,1030863,1,58,0,0,0,0,0,0
0008043020131116,122,8,1030863,1,65,0,1,0,0,0,0
0716043320131116,1,433,1024983,1,60,0,0,0,0,0,0
0716043320131116,15,433,1024983,1,65,0,1,0,0,0,0
0716043320131116,20,716,1049838,1,38,0,0,0,0,0,0
0716043320131116,35,433,1024983,1,65,0,1,0,0,0,0
0716043320131116,52,433,1024983,1,65,0,1,0,0,0,0
0716043320131116,95,433,1024983,1,62,0,0,0,0,0,0
0716043320131116,116,716,1049838,1,49,0,0,0,0,0,0
0716043320131116,125,433,1024983,1,65,0,1,0,0,0,0
0716043320131116,137,433,1024983,1,65,0,1,0,0,0,0
0716043320131116,151,433,1024983,1,65,0,1,0,0,0,0
0716043320131116,181,716,1041934,1,65,0,1,0,0,0,0
0716043320131116,192,433,1024983,1,65,0,1,0,0,0,0
0716043320131116,203,716,1041934,1,65,0,1,0,0,0,0
0416046320131116,1,416,1024755,1,65,0,1,0,0,0,0
0416046320131116,12,416,1024755,1,65,0,1,0,0,0,0
0416046320131116,33,416,1024755,1,65,0,1,0,0,0,0
0416046320131116,40,463,1040538,1,64,0,0,0,0,0,0
0416046320131116,58,416,1024755,1,65,0,0,0,0,0,0
0416046320131116,88,416,1024755,1,59,0,0,0,0,0,0
0416046320131116,90,463,1040538,1,65,0,1,0,0,0,0
0416046320131116,105,463,1040538,1,65,0,1,0,0,0,0
0416046320131116,126,416,1024755,1,65,0,0,0,0,0,0
0416046320131116,139,463,1040538,1,56,0,0,0,0,0,0
0416046320131116,161,416,1024755,1,63,0,0,0,0,0,0
0416046320131116,179,416,1024755,1,65,0,1,0,0,0,0
0416046320131116,195,463,1040538,1,65,0,1,0,0,0,0
0630046620131116,1,630,1025894,1,65,0,1,0,0,0,0
0630046620131116,16,466,1056423,1,56,0,0,0,0,0,0
0630046620131116,27,630,1025894,1,65,0,1,0,0,0,0
0630046620131116,44,630,1025894,1,65,0,1,0,0,0,0
